i,j,k,sidx,da0f878c-c524-622b-50a5-a1f39b6c2075,12b66d3d-838e-2ffe-fd52-9d5144e33e5e,e3f3cfcf-5bc4-f7c9-5364-72151d2f9d70
2,2,3,95,17.46922706,Quartz,TRUE
2,2,3,97,14.75354905,Sandstone,FALSE
2,2,3,98,15.2822319,Quartz,FALSE
2,2,3,100,13.08838714,Sandstone,FALSE
2,2,3,101,15.72725929,Quartz,FALSE
2,2,3,103,14.55955922,Sandstone,FALSE
2,2,3,104,20.10667468,Quaternary,TRUE
2,3,0,3,3.794649818,Basement,FALSE
2,3,0,4,3.48146765,Basement,FALSE
2,3,0,6,4.545283054,Basement,FALSE
2,3,0,7,3.858163869,Basement,FALSE
2,3,0,9,7.083519595,Greywacke,FALSE
2,3,0,10,6.371433355,Greywacke,FALSE
2,3,0,12,3.647425284,Basement,FALSE
2,3,0,13,6.477965882,Greywacke,FALSE
2,3,0,16,5.108000998,Greywacke,FALSE
2,3,0,17,4.762840088,Basement,FALSE
2,3,0,19,5.723582834,Greywacke,FALSE
2,3,0,20,4.924701076,Basement,FALSE
2,3,0,22,4.637407981,Basement,FALSE
2,3,0,23,4.792727997,Basement,FALSE
2,3,0,25,5.969538689,Greywacke,FALSE
2,3,0,26,6.714122186,Greywacke,FALSE
2,3,0,29,6.103655684,Greywacke,FALSE
2,3,0,30,4.637368048,Basement,FALSE
2,3,0,32,4.54314645,Basement,FALSE
2,3,0,33,5.395955712,Greywacke,FALSE
2,3,0,35,7.154885051,Greywacke,FALSE
2,3,0,36,5.616303223,Greywacke,FALSE
2,3,0,38,4.375786131,Basement,FALSE
2,3,0,39,6.611651965,Greywacke,FALSE
2,3,0,42,5.51431433,Greywacke,FALSE
2,3,0,43,6.535778188,Greywacke,FALSE
2,3,0,45,5.390548635,Greywacke,FALSE
2,3,0,46,5.56304219,Greywacke,FALSE
2,3,0,48,6.818379724,Greywacke,FALSE
2,3,0,49,3.407614171,Basement,FALSE
2,3,0,51,6.80885427,Greywacke,FALSE
2,3,0,52,6.294192603,Greywacke,FALSE
2,3,0,55,3.36761813,Basement,FALSE
2,3,0,56,3.353557264,Basement,FALSE
2,3,0,58,4.251977055,Basement,FALSE
2,3,0,59,3.216256298,Basement,FALSE
2,3,0,61,3.817308191,Basement,FALSE
2,3,0,62,7.153076254,Greywacke,FALSE
2,3,0,64,5.450781803,Greywacke,FALSE
2,3,0,65,5.303443429,Greywacke,FALSE
2,3,0,68,3.884533848,Basement,FALSE
2,3,0,69,7.051476995,Greywacke,FALSE
2,3,0,71,3.846972662,Basement,FALSE
2,3,0,72,4.78009878,Basement,FALSE
2,3,0,74,4.90283468,Basement,FALSE
2,3,0,75,5.125394366,Greywacke,FALSE
2,3,0,77,5.391341523,Greywacke,FALSE
2,3,0,78,5.818527563,Greywacke,FALSE
2,3,0,81,6.486876957,Greywacke,FALSE
2,3,0,82,6.491663121,Greywacke,FALSE
2,3,0,84,3.464987326,Basement,FALSE
2,3,0,85,6.403934628,Greywacke,FALSE
2,3,0,87,3.277836106,Basement,FALSE
2,3,0,88,4.08350834,Basement,FALSE
2,3,0,90,5.161001386,Greywacke,FALSE
2,3,0,91,4.72975222,Basement,FALSE
2,3,0,94,4.137991569,Basement,FALSE
2,3,0,95,5.674440893,Greywacke,FALSE
2,3,0,97,6.870482996,Greywacke,FALSE
2,3,0,98,6.685879099,Greywacke,FALSE
2,3,0,100,4.496662546,Basement,FALSE
2,3,0,101,3.257465366,Basement,FALSE
2,3,0,103,5.300141848,Greywacke,FALSE
2,3,0,104,7.033626558,Greywacke,FALSE
2,3,1,3,5.256801367,Greywacke,FALSE
2,3,1,4,8.209165126,Greywacke,FALSE
2,3,1,6,7.802556405,Greywacke,FALSE
2,3,1,7,6.702988081,Greywacke,FALSE
2,3,1,9,9.467715781,Greywacke,FALSE
2,3,1,10,9.273311042,Greywacke,FALSE
2,3,1,12,8.74913497,Greywacke,FALSE
2,3,1,13,6.387143,Greywacke,FALSE
2,3,1,16,5.915154631,Greywacke,FALSE
2,3,1,17,4.366536416,Basement,FALSE
2,3,1,19,5.734251778,Greywacke,FALSE
2,3,1,20,5.88440349,Greywacke,FALSE
2,3,1,22,6.953934404,Greywacke,FALSE
2,3,1,23,8.793668966,Greywacke,FALSE
2,3,1,25,4.167281418,Basement,FALSE
2,3,1,26,6.222458931,Greywacke,FALSE
2,3,1,29,4.527800157,Basement,FALSE
2,3,1,30,7.038735294,Greywacke,FALSE
2,3,1,32,5.786490553,Greywacke,FALSE
2,3,1,33,5.137103476,Greywacke,FALSE
2,3,1,35,5.64096568,Greywacke,FALSE
2,3,1,36,4.151133632,Basement,FALSE
2,3,1,38,6.221976348,Greywacke,FALSE
2,3,1,39,4.427788362,Basement,FALSE
2,3,1,42,6.813588984,Greywacke,FALSE
2,3,1,43,8.387376568,Greywacke,FALSE
2,3,1,45,9.026901204,Greywacke,FALSE
2,3,1,46,6.129252987,Greywacke,FALSE
2,3,1,48,5.251403403,Greywacke,FALSE
2,3,1,49,4.695928741,Basement,FALSE
2,3,1,51,8.009684907,Greywacke,FALSE
2,3,1,52,4.592511234,Basement,FALSE
2,3,1,55,4.898009616,Basement,FALSE
2,3,1,56,8.131978531,Greywacke,FALSE
2,3,1,58,9.269304489,Greywacke,FALSE
2,3,1,59,4.670495758,Basement,FALSE
2,3,1,61,4.653279215,Basement,FALSE
2,3,1,62,4.485934356,Basement,FALSE
2,3,1,64,8.341738457,Greywacke,FALSE
2,3,1,65,7.545371937,Greywacke,FALSE
2,3,1,68,6.333635336,Greywacke,FALSE
2,3,1,69,5.569046463,Greywacke,FALSE
2,3,1,71,5.999941147,Greywacke,FALSE
2,3,1,72,5.396588067,Greywacke,FALSE
2,3,1,74,9.183818524,Greywacke,FALSE
2,3,1,75,6.68178363,Greywacke,FALSE
2,3,1,77,6.714784873,Greywacke,FALSE
2,3,1,78,7.2904292,Greywacke,FALSE
2,3,1,81,6.171861978,Greywacke,FALSE
2,3,1,82,6.693248702,Greywacke,FALSE
2,3,1,84,7.063589677,Greywacke,FALSE
2,3,1,85,7.391876067,Greywacke,FALSE
2,3,1,87,8.275417817,Greywacke,FALSE
2,3,1,88,7.603595231,Greywacke,FALSE
2,3,1,90,4.677556869,Basement,FALSE
2,3,1,91,6.504818245,Greywacke,FALSE
2,3,1,94,4.294004186,Basement,FALSE
2,3,1,95,7.111919643,Greywacke,FALSE
2,3,1,97,5.633607321,Greywacke,FALSE
2,3,1,98,6.737540495,Greywacke,FALSE
2,3,1,100,7.078831436,Greywacke,FALSE
2,3,1,101,5.792587178,Greywacke,FALSE
2,3,1,103,7.229309756,Greywacke,FALSE
2,3,1,104,6.323764777,Greywacke,FALSE
2,3,2,3,18.82918989,Quaternary,TRUE
2,3,2,4,23.57779003,Quaternary,TRUE
2,3,2,6,21.37618842,Quaternary,TRUE
2,3,2,7,24.76021844,Quaternary,TRUE
2,3,2,9,18.39863878,Quaternary,TRUE
2,3,2,10,21.531391,Quaternary,TRUE
2,3,2,12,15.58354497,Quartz,FALSE
2,3,2,13,21.3756715,Quaternary,TRUE
2,3,2,16,25.45544755,Quaternary,TRUE
2,3,2,17,27.6801867,Quaternary,TRUE
2,3,2,19,19.7911175,Quaternary,TRUE
2,3,2,20,24.30120815,Quaternary,TRUE
2,3,2,22,31.85953201,Quaternary,TRUE
2,3,2,23,15.90962285,Quartz,FALSE
2,3,2,25,14.30151455,Sandstone,FALSE
2,3,2,26,18.97096893,Quaternary,TRUE
2,3,2,29,23.83542952,Quaternary,TRUE
2,3,2,30,18.79139652,Quaternary,TRUE
2,3,2,32,19.90455357,Quaternary,TRUE
2,3,2,33,20.96200962,Quaternary,TRUE
2,3,2,35,14.91211483,Sandstone,FALSE
2,3,2,36,27.25990437,Quaternary,TRUE
2,3,2,38,25.43342814,Quaternary,TRUE
2,3,2,39,24.45129711,Quaternary,TRUE
2,3,2,42,23.45240133,Quaternary,TRUE
2,3,2,43,18.27733484,Quaternary,TRUE
2,3,2,45,19.12869505,Quaternary,TRUE
2,3,2,46,19.54839157,Quaternary,TRUE
2,3,2,48,31.18718873,Quaternary,TRUE
2,3,2,49,14.28053787,Sandstone,FALSE
2,3,2,51,27.05736009,Quaternary,TRUE
2,3,2,52,31.05306109,Quaternary,TRUE
2,3,2,55,23.33735736,Quaternary,TRUE
2,3,2,56,28.74744202,Quaternary,TRUE
2,3,2,58,21.73069696,Quaternary,TRUE
2,3,2,59,29.68761862,Quaternary,TRUE
2,3,2,61,15.28844959,Quartz,FALSE
2,3,2,62,26.15220443,Quaternary,TRUE
2,3,2,64,25.32916743,Quaternary,TRUE
2,3,2,65,19.31140841,Quaternary,TRUE
2,3,2,68,17.24769324,Quartz,TRUE
2,3,2,69,25.11077733,Quaternary,TRUE
2,3,2,71,25.93707701,Quaternary,TRUE
2,3,2,72,19.68065981,Quaternary,TRUE
2,3,2,74,20.78571623,Quaternary,TRUE
2,3,2,75,17.70982406,Quartz,TRUE
2,3,2,77,16.92336017,Quartz,TRUE
2,3,2,78,21.59837299,Quaternary,TRUE
2,3,2,81,24.44066248,Quaternary,TRUE
2,3,2,82,23.15677777,Quaternary,TRUE
2,3,2,84,17.17428571,Quartz,TRUE
2,3,2,85,15.15195996,Quartz,FALSE
2,3,2,87,27.56439255,Quaternary,TRUE
2,3,2,88,14.91660484,Sandstone,FALSE
2,3,2,90,25.38551702,Quaternary,TRUE
2,3,2,91,15.35432522,Quartz,FALSE
2,3,2,94,22.83683883,Quaternary,TRUE
2,3,2,95,31.65241197,Quaternary,TRUE
2,3,2,97,23.94518605,Quaternary,TRUE
2,3,2,98,18.87864279,Quaternary,TRUE
2,3,2,100,14.47506058,Sandstone,FALSE
2,3,2,101,16.22429256,Quartz,TRUE
2,3,2,103,27.03501199,Quaternary,TRUE
2,3,2,104,19.94181643,Quaternary,TRUE
2,3,3,3,4.627717675,Basement,FALSE
2,3,3,4,9.486853226,Greywacke,FALSE
2,3,3,6,7.065502284,Greywacke,FALSE
2,3,3,7,5.020211363,Greywacke,FALSE
2,3,3,9,7.988435334,Greywacke,FALSE
2,3,3,10,4.726385167,Basement,FALSE
2,3,3,12,7.417001526,Greywacke,FALSE
2,3,3,13,8.050060934,Greywacke,FALSE
2,3,3,16,8.184935172,Greywacke,FALSE
2,3,3,17,7.245150801,Greywacke,FALSE
2,3,3,19,8.475819643,Greywacke,FALSE
2,3,3,20,7.010887443,Greywacke,FALSE
2,3,3,22,5.509947322,Greywacke,FALSE
2,3,3,23,5.501892312,Greywacke,FALSE
2,3,3,25,4.764992411,Basement,FALSE
2,3,3,26,9.07305025,Greywacke,FALSE
2,3,3,29,8.113725873,Greywacke,FALSE
2,3,3,30,6.819111887,Greywacke,FALSE
2,3,3,32,9.284330342,Greywacke,FALSE
2,3,3,33,7.697516174,Greywacke,FALSE
2,3,3,35,8.833393671,Greywacke,FALSE
2,3,3,36,5.217016132,Greywacke,FALSE
2,3,3,38,9.715530635,Greywacke,FALSE
2,3,3,39,6.020911855,Greywacke,FALSE
2,3,3,42,4.822221133,Basement,FALSE
2,3,3,43,8.885232435,Greywacke,FALSE
2,3,3,45,9.577684194,Greywacke,FALSE
2,3,3,46,9.241592873,Greywacke,FALSE
2,3,3,48,7.807582803,Greywacke,FALSE
2,3,3,49,9.524824899,Greywacke,FALSE
2,3,3,51,5.907992233,Greywacke,FALSE
2,3,3,52,8.726004126,Greywacke,FALSE
2,3,3,55,8.876066368,Greywacke,FALSE
2,3,3,56,6.780799545,Greywacke,FALSE
2,3,3,58,9.131936442,Greywacke,FALSE
2,3,3,59,6.457777152,Greywacke,FALSE
2,3,3,61,6.478537037,Greywacke,FALSE
2,3,3,62,8.82223285,Greywacke,FALSE
2,3,3,64,6.099078488,Greywacke,FALSE
2,3,3,65,8.941794138,Greywacke,FALSE
2,3,3,68,7.428386703,Greywacke,FALSE
2,3,3,69,5.698423909,Greywacke,FALSE
2,3,3,71,7.196934573,Greywacke,FALSE
2,3,3,72,7.632235316,Greywacke,FALSE
2,3,3,74,8.333182458,Greywacke,FALSE
2,3,3,75,8.472684248,Greywacke,FALSE
2,3,3,77,6.286325696,Greywacke,FALSE
2,3,3,78,7.264729227,Greywacke,FALSE
2,3,3,81,4.945630635,Basement,FALSE
2,3,3,82,8.966041171,Greywacke,FALSE
2,3,3,84,4.831260909,Basement,FALSE
2,3,3,85,6.7194575,Greywacke,FALSE
2,3,3,87,5.427858679,Greywacke,FALSE
2,3,3,88,8.655852921,Greywacke,FALSE
2,3,3,90,6.455007465,Greywacke,FALSE
2,3,3,91,4.780481857,Basement,FALSE
2,3,3,94,8.417758264,Greywacke,FALSE
2,3,3,95,8.211171167,Greywacke,FALSE
2,3,3,97,9.676102446,Greywacke,FALSE
2,3,3,98,9.645535739,Greywacke,FALSE
2,3,3,100,6.584496845,Greywacke,FALSE
2,3,3,101,9.999925124,Greywacke,FALSE
2,3,3,103,4.427412735,Basement,FALSE
2,3,3,104,5.634569186,Greywacke,FALSE
3,0,0,3,27.79069038,Quaternary,TRUE
3,0,0,4,27.50096028,Quaternary,TRUE
3,0,0,6,22.90455628,Quaternary,TRUE
3,0,0,7,14.57852901,Sandstone,FALSE
3,0,0,9,24.08038911,Quaternary,TRUE
3,0,0,10,14.78814689,Sandstone,FALSE
3,0,0,12,17.41292965,Quartz,TRUE
3,0,0,13,16.70652955,Quartz,TRUE
3,0,0,16,29.45840525,Quaternary,TRUE
3,0,0,17,13.7296888,Sandstone,FALSE
3,0,0,19,22.71136065,Quaternary,TRUE
3,0,0,20,17.98579611,Quartz,TRUE
3,0,0,22,25.34404145,Quaternary,TRUE
3,0,0,23,19.36162995,Quaternary,TRUE
3,0,0,25,22.06732199,Quaternary,TRUE
3,0,0,26,20.3720566,Quaternary,TRUE
3,0,0,29,13.83802033,Sandstone,FALSE
3,0,0,30,29.33404864,Quaternary,TRUE
3,0,0,32,18.47716803,Quaternary,TRUE
3,0,0,33,18.15571551,Quaternary,TRUE
3,0,0,35,21.96956259,Quaternary,TRUE
3,0,0,36,20.16149421,Quaternary,TRUE
3,0,0,38,27.38132451,Quaternary,TRUE
3,0,0,39,29.67283199,Quaternary,TRUE
3,0,0,42,23.35128545,Quaternary,TRUE
3,0,0,43,19.98095016,Quaternary,TRUE
3,0,0,45,16.52387702,Quartz,TRUE
3,0,0,46,28.70155215,Quaternary,TRUE
3,0,0,48,20.01421613,Quaternary,TRUE
3,0,0,49,16.31425904,Quartz,TRUE
3,0,0,51,29.05892714,Quaternary,TRUE
3,0,0,52,13.87735697,Sandstone,FALSE
3,0,0,55,29.40602466,Quaternary,TRUE
3,0,0,56,21.04283479,Quaternary,TRUE
3,0,0,58,19.27566441,Quaternary,TRUE
3,0,0,59,14.77718733,Sandstone,FALSE
3,0,0,61,27.20576962,Quaternary,TRUE
3,0,0,62,13.63546089,Sandstone,FALSE
3,0,0,64,24.66190335,Quaternary,TRUE
3,0,0,65,24.59774449,Quaternary,TRUE
3,0,0,68,26.68909164,Quaternary,TRUE
3,0,0,69,24.23573974,Quaternary,TRUE
3,0,0,71,16.34467264,Quartz,TRUE
3,0,0,72,28.61121744,Quaternary,TRUE
3,0,0,74,26.91039411,Quaternary,TRUE
3,0,0,75,23.43857748,Quaternary,TRUE
3,0,0,77,20.06037072,Quaternary,TRUE
3,0,0,78,22.46712618,Quaternary,TRUE
3,0,0,81,21.68877987,Quaternary,TRUE
3,0,0,82,29.66212809,Quaternary,TRUE
3,0,0,84,29.70870892,Quaternary,TRUE
3,0,0,85,19.55698557,Quaternary,TRUE
3,0,0,87,28.79508957,Quaternary,TRUE
3,0,0,88,25.30562684,Quaternary,TRUE
3,0,0,90,19.80813974,Quaternary,TRUE
3,0,0,91,16.13732245,Quartz,TRUE
3,0,0,94,15.85272779,Quartz,FALSE
3,0,0,95,27.59050385,Quaternary,TRUE
3,0,0,97,21.28082178,Quaternary,TRUE
3,0,0,98,28.64348418,Quaternary,TRUE
3,0,0,100,24.9895824,Quaternary,TRUE
3,0,0,101,16.41162112,Quartz,TRUE
3,0,0,103,16.40920612,Quartz,TRUE
3,0,0,104,29.64746356,Quaternary,TRUE
3,0,1,3,6.471594855,Greywacke,FALSE
3,0,1,4,4.815645408,Basement,FALSE
3,0,1,6,7.752961726,Greywacke,FALSE
3,0,1,7,9.088143222,Greywacke,FALSE
3,0,1,9,7.353765905,Greywacke,FALSE
3,0,1,10,8.131739883,Greywacke,FALSE
3,0,1,12,5.761134061,Greywacke,FALSE
3,0,1,13,8.615806943,Greywacke,FALSE
3,0,1,16,6.556835363,Greywacke,FALSE
3,0,1,17,9.058485404,Greywacke,FALSE
3,0,1,19,7.834569553,Greywacke,FALSE
3,0,1,20,8.128895882,Greywacke,FALSE
3,0,1,22,4.290531571,Basement,FALSE
3,0,1,23,7.029452907,Greywacke,FALSE
3,0,1,25,8.999014328,Greywacke,FALSE
3,0,1,26,7.740294009,Greywacke,FALSE
3,0,1,29,5.978135368,Greywacke,FALSE
3,0,1,30,8.426411144,Greywacke,FALSE
3,0,1,32,9.056468044,Greywacke,FALSE
3,0,1,33,5.002347813,Greywacke,FALSE
3,0,1,35,7.701364766,Greywacke,FALSE
3,0,1,36,6.201006749,Greywacke,FALSE
3,0,1,38,6.886704284,Greywacke,FALSE
3,0,1,39,8.889033483,Greywacke,FALSE
3,0,1,42,8.111040788,Greywacke,FALSE
3,0,1,43,8.111472725,Greywacke,FALSE
3,0,1,45,8.635396744,Greywacke,FALSE
3,0,1,46,9.702295384,Greywacke,FALSE
3,0,1,48,5.963029568,Greywacke,FALSE
3,0,1,49,6.548550982,Greywacke,FALSE
3,0,1,51,5.543501671,Greywacke,FALSE
3,0,1,52,4.784602959,Basement,FALSE
3,0,1,55,8.054263498,Greywacke,FALSE
3,0,1,56,8.277693292,Greywacke,FALSE
3,0,1,58,6.784537402,Greywacke,FALSE
3,0,1,59,8.773581334,Greywacke,FALSE
3,0,1,61,4.530723206,Basement,FALSE
3,0,1,62,7.537867879,Greywacke,FALSE
3,0,1,64,7.884246745,Greywacke,FALSE
3,0,1,65,8.847523641,Greywacke,FALSE
3,0,1,68,5.358037738,Greywacke,FALSE
3,0,1,69,4.953844563,Basement,FALSE
3,0,1,71,4.857657475,Basement,FALSE
3,0,1,72,9.308316751,Greywacke,FALSE
3,0,1,74,5.092012029,Greywacke,FALSE
3,0,1,75,8.142206806,Greywacke,FALSE
3,0,1,77,5.478889425,Greywacke,FALSE
3,0,1,78,4.414481662,Basement,FALSE
3,0,1,81,7.184077997,Greywacke,FALSE
3,0,1,82,7.914349465,Greywacke,FALSE
3,0,1,84,7.465892848,Greywacke,FALSE
3,0,1,85,7.417559658,Greywacke,FALSE
3,0,1,87,8.579718115,Greywacke,FALSE
3,0,1,88,6.863380703,Greywacke,FALSE
3,0,1,90,6.461048718,Greywacke,FALSE
3,0,1,91,8.71423221,Greywacke,FALSE
3,0,1,94,5.704090448,Greywacke,FALSE
3,0,1,95,5.437412681,Greywacke,FALSE
3,0,1,97,8.005202005,Greywacke,FALSE
3,0,1,98,6.29145279,Greywacke,FALSE
3,0,1,100,9.693277711,Greywacke,FALSE
3,0,1,101,6.913178179,Greywacke,FALSE
3,0,1,103,7.463429346,Greywacke,FALSE
3,0,1,104,9.643190774,Greywacke,FALSE
3,0,2,3,11.87665499,Sandstone,FALSE
3,0,2,4,10.8726621,Sandstone,FALSE
3,0,2,6,13.88886708,Sandstone,FALSE
3,0,2,7,8.596895384,Greywacke,FALSE
3,0,2,9,14.68939998,Sandstone,FALSE
3,0,2,10,15.8833206,Quartz,FALSE
3,0,2,12,15.62273634,Quartz,FALSE
3,0,2,13,13.04094492,Sandstone,FALSE
3,0,2,16,16.60666859,Quartz,TRUE
3,0,2,17,16.67486433,Quartz,TRUE
3,0,2,19,13.15017014,Sandstone,FALSE
3,0,2,20,11.01628181,Sandstone,FALSE
3,0,2,22,15.18595686,Quartz,FALSE
3,0,2,23,9.772673254,Greywacke,FALSE
3,0,2,25,18.28109515,Quaternary,TRUE
3,0,2,26,13.64597406,Sandstone,FALSE
3,0,2,29,9.843351474,Greywacke,FALSE
3,0,2,30,10.31166905,Sandstone,FALSE
3,0,2,32,18.7441842,Quaternary,TRUE
3,0,2,33,17.70364205,Quartz,TRUE
3,0,2,35,15.35373253,Quartz,FALSE
3,0,2,36,17.7952357,Quartz,TRUE
3,0,2,38,12.26850394,Sandstone,FALSE
3,0,2,39,11.71268642,Sandstone,FALSE
3,0,2,42,10.33444418,Sandstone,FALSE
3,0,2,43,9.596566894,Greywacke,FALSE
3,0,2,45,9.399393988,Greywacke,FALSE
3,0,2,46,16.64737707,Quartz,TRUE
3,0,2,48,18.39604111,Quaternary,TRUE
3,0,2,49,13.79148091,Sandstone,FALSE
3,0,2,51,17.93564111,Quartz,TRUE
3,0,2,52,14.03071116,Sandstone,FALSE
3,0,2,55,11.69749268,Sandstone,FALSE
3,0,2,56,8.724442555,Greywacke,FALSE
3,0,2,58,10.8947491,Sandstone,FALSE
3,0,2,59,12.74815496,Sandstone,FALSE
3,0,2,61,13.84572303,Sandstone,FALSE
3,0,2,62,11.79032871,Sandstone,FALSE
3,0,2,64,17.3614826,Quartz,TRUE
3,0,2,65,15.27434733,Quartz,FALSE
3,0,2,68,16.66579358,Quartz,TRUE
3,0,2,69,11.44353932,Sandstone,FALSE
3,0,2,71,15.14743011,Quartz,FALSE
3,0,2,72,17.18026505,Quartz,TRUE
3,0,2,74,12.30305037,Sandstone,FALSE
3,0,2,75,13.38208459,Sandstone,FALSE
3,0,2,77,15.99059664,Quartz,FALSE
3,0,2,78,8.766379572,Greywacke,FALSE
3,0,2,81,16.44411229,Quartz,TRUE
3,0,2,82,16.8097379,Quartz,TRUE
3,0,2,84,15.84062399,Quartz,FALSE
3,0,2,85,17.17907259,Quartz,TRUE
3,0,2,87,10.53529332,Sandstone,FALSE
3,0,2,88,9.350394884,Greywacke,FALSE
3,0,2,90,17.60883251,Quartz,TRUE
3,0,2,91,15.44001339,Quartz,FALSE
3,0,2,94,16.77166494,Quartz,TRUE
3,0,2,95,14.05454819,Sandstone,FALSE
3,0,2,97,10.52717784,Sandstone,FALSE
3,0,2,98,10.0659763,Sandstone,FALSE
3,0,2,100,13.86134495,Sandstone,FALSE
3,0,2,101,12.84914315,Sandstone,FALSE
3,0,2,103,11.03589288,Sandstone,FALSE
3,0,2,104,10.57531957,Sandstone,FALSE
3,0,3,3,13.17019875,Sandstone,FALSE
3,0,3,4,12.66663045,Sandstone,FALSE
3,0,3,6,10.86698415,Sandstone,FALSE
3,0,3,7,12.14723158,Sandstone,FALSE
3,0,3,9,13.09559656,Sandstone,FALSE
3,0,3,10,8.687187237,Greywacke,FALSE
3,0,3,12,9.604729198,Greywacke,FALSE
3,0,3,13,6.565139419,Greywacke,FALSE
3,0,3,16,12.32200096,Sandstone,FALSE
3,0,3,17,10.61874102,Sandstone,FALSE
3,0,3,19,10.64926995,Sandstone,FALSE
3,0,3,20,13.07988841,Sandstone,FALSE
3,0,3,22,8.01106845,Greywacke,FALSE
3,0,3,23,10.91573107,Sandstone,FALSE
3,0,3,25,7.288278978,Greywacke,FALSE
3,0,3,26,6.294997328,Greywacke,FALSE
3,0,3,29,9.648612058,Greywacke,FALSE
3,0,3,30,10.07118368,Sandstone,FALSE
3,0,3,32,12.05611617,Sandstone,FALSE
3,0,3,33,6.463613762,Greywacke,FALSE
3,0,3,35,6.235680765,Greywacke,FALSE
3,0,3,36,5.826462369,Greywacke,FALSE
3,0,3,38,7.07730323,Greywacke,FALSE
3,0,3,39,13.00558613,Sandstone,FALSE
3,0,3,42,8.562849941,Greywacke,FALSE
3,0,3,43,11.68415766,Sandstone,FALSE
3,0,3,45,9.714347916,Greywacke,FALSE
3,0,3,46,9.734223776,Greywacke,FALSE
3,0,3,48,9.788381343,Greywacke,FALSE
3,0,3,49,12.32732055,Sandstone,FALSE
3,0,3,51,9.198251077,Greywacke,FALSE
3,0,3,52,8.472052372,Greywacke,FALSE
3,0,3,55,9.331652782,Greywacke,FALSE
3,0,3,56,12.8540283,Sandstone,FALSE
3,0,3,58,11.95494879,Sandstone,FALSE
3,0,3,59,9.297339713,Greywacke,FALSE
3,0,3,61,6.991037283,Greywacke,FALSE
3,0,3,62,7.665229943,Greywacke,FALSE
3,0,3,64,9.209096296,Greywacke,FALSE
3,0,3,65,6.862816945,Greywacke,FALSE
3,0,3,68,8.408253239,Greywacke,FALSE
3,0,3,69,10.95274925,Sandstone,FALSE
3,0,3,71,13.01540926,Sandstone,FALSE
3,0,3,72,10.52555493,Sandstone,FALSE
3,0,3,74,12.70085261,Sandstone,FALSE
3,0,3,75,6.97250618,Greywacke,FALSE
3,0,3,77,11.16727229,Sandstone,FALSE
3,0,3,78,11.12194415,Sandstone,FALSE
3,0,3,81,6.235616113,Greywacke,FALSE
3,0,3,82,8.513878767,Greywacke,FALSE
3,0,3,84,11.38820477,Sandstone,FALSE
3,0,3,85,11.83097505,Sandstone,FALSE
3,0,3,87,7.923136907,Greywacke,FALSE
3,0,3,88,6.862243005,Greywacke,FALSE
3,0,3,90,12.08932088,Sandstone,FALSE
3,0,3,91,6.514306973,Greywacke,FALSE
3,0,3,94,7.181576426,Greywacke,FALSE
3,0,3,95,8.224997925,Greywacke,FALSE
3,0,3,97,9.822919703,Greywacke,FALSE
3,0,3,98,9.162456579,Greywacke,FALSE
3,0,3,100,12.28301369,Sandstone,FALSE
3,0,3,101,10.89491832,Sandstone,FALSE
3,0,3,103,6.298793151,Greywacke,FALSE
3,0,3,104,8.506358929,Greywacke,FALSE
3,1,0,3,6.591265892,Greywacke,FALSE
3,1,0,4,7.145517422,Greywacke,FALSE
3,1,0,6,8.402089589,Greywacke,FALSE
3,1,0,7,10.1135527,Sandstone,FALSE
3,1,0,9,9.785172228,Greywacke,FALSE
3,1,0,10,6.92096742,Greywacke,FALSE
3,1,0,12,9.439979151,Greywacke,FALSE
3,1,0,13,4.794111994,Basement,FALSE
3,1,0,16,8.268360986,Greywacke,FALSE
3,1,0,17,9.045863003,Greywacke,FALSE
3,1,0,19,6.966502259,Greywacke,FALSE
3,1,0,20,6.238587459,Greywacke,FALSE
3,1,0,22,9.02471864,Greywacke,FALSE
3,1,0,23,5.219280719,Greywacke,FALSE
3,1,0,25,9.199671015,Greywacke,FALSE
3,1,0,26,7.403795291,Greywacke,FALSE
3,1,0,29,10.45542933,Sandstone,FALSE
3,1,0,30,8.904102657,Greywacke,FALSE
3,1,0,32,5.827207797,Greywacke,FALSE
3,1,0,33,6.086198812,Greywacke,FALSE
3,1,0,35,9.891416902,Greywacke,FALSE
3,1,0,36,8.089079838,Greywacke,FALSE
3,1,0,38,9.49810709,Greywacke,FALSE
3,1,0,39,8.428509359,Greywacke,FALSE
3,1,0,42,6.437468447,Greywacke,FALSE
3,1,0,43,6.567905643,Greywacke,FALSE
3,1,0,45,10.01061095,Sandstone,FALSE
3,1,0,46,10.06902493,Sandstone,FALSE
3,1,0,48,4.695469343,Basement,FALSE
3,1,0,49,9.774756914,Greywacke,FALSE
3,1,0,51,7.587805169,Greywacke,FALSE
3,1,0,52,9.45256368,Greywacke,FALSE
3,1,0,55,8.916802321,Greywacke,FALSE
3,1,0,56,4.633717544,Basement,FALSE
3,1,0,58,8.011571204,Greywacke,FALSE
3,1,0,59,7.157502855,Greywacke,FALSE
3,1,0,61,8.196491883,Greywacke,FALSE
3,1,0,62,5.973208838,Greywacke,FALSE
3,1,0,64,10.32326557,Sandstone,FALSE
3,1,0,65,7.834771742,Greywacke,FALSE
3,1,0,68,7.817208217,Greywacke,FALSE
3,1,0,69,8.212153527,Greywacke,FALSE
3,1,0,71,10.08027486,Sandstone,FALSE
