i,j,k,sidx,44fa148e-fbff-4cb0-81ec-1b3fd52a2476,0418a65e-ad83-4bf4-9413-6aa4007f984b,66814097-a0fc-4109-acfd-b2e57789921a
3,0,3,81,6.235616,Greywacke,False
3,0,3,82,8.513879,Greywacke,False
3,0,3,84,11.388205,Sandstone,False
3,0,3,85,11.830975,Sandstone,False
3,0,3,87,7.9231367,Greywacke,False
3,0,3,88,6.862243,Greywacke,False
3,0,3,90,12.089321,Sandstone,False
3,0,3,91,6.514307,Greywacke,False
3,0,3,94,7.1815763,Greywacke,False
3,0,3,95,8.2249975,Greywacke,False
3,0,3,97,9.82292,Greywacke,False
3,0,3,98,9.1624565,Greywacke,False
3,0,3,100,12.283013,Sandstone,False
3,0,3,101,10.894918,Sandstone,False
3,0,3,103,6.2987933,Greywacke,False
3,0,3,104,8.506359,Greywacke,False
3,1,0,3,6.5912657,Greywacke,False
3,1,0,4,7.1455173,Greywacke,False
3,1,0,6,8.402089,Greywacke,False
3,1,0,7,10.113553,Sandstone,False
3,1,0,9,9.785172,Greywacke,False
3,1,0,10,6.9209676,Greywacke,False
3,1,0,12,9.43998,Greywacke,False
3,1,0,13,4.794112,Basement,False
3,1,0,16,8.268361,Greywacke,False
3,1,0,17,9.045863,Greywacke,False
3,1,0,19,6.966502,Greywacke,False
3,1,0,20,6.2385874,Greywacke,False
3,1,0,22,9.024718,Greywacke,False
3,1,0,23,5.2192807,Greywacke,False
3,1,0,25,9.199671,Greywacke,False
3,1,0,26,7.4037952,Greywacke,False
3,1,0,29,10.455429,Sandstone,False
3,1,0,30,8.904102,Greywacke,False
3,1,0,32,5.8272076,Greywacke,False
3,1,0,33,6.086199,Greywacke,False
3,1,0,35,9.891417,Greywacke,False
3,1,0,36,8.08908,Greywacke,False
3,1,0,38,9.498107,Greywacke,False
3,1,0,39,8.42851,Greywacke,False
3,1,0,42,6.4374685,Greywacke,False
3,1,0,43,6.5679054,Greywacke,False
3,1,0,45,10.010611,Sandstone,False
3,1,0,46,10.069025,Sandstone,False
3,1,0,48,4.6954694,Basement,False
3,1,0,49,9.774757,Greywacke,False
3,1,0,51,7.5878053,Greywacke,False
3,1,0,52,9.452563,Greywacke,False
3,1,0,55,8.916802,Greywacke,False
3,1,0,56,4.6337175,Basement,False
3,1,0,58,8.011571,Greywacke,False
3,1,0,59,7.1575027,Greywacke,False
3,1,0,61,8.196492,Greywacke,False
3,1,0,62,5.973209,Greywacke,False
3,1,0,64,10.323266,Sandstone,False
3,1,0,65,7.8347716,Greywacke,False
3,1,0,68,7.8172083,Greywacke,False
3,1,0,69,8.212153,Greywacke,False
3,1,0,71,10.080275,Sandstone,False
3,1,0,72,9.119112,Greywacke,False
3,1,0,74,10.414373,Sandstone,False
3,1,0,75,6.4778576,Greywacke,False
3,1,0,77,8.548652,Greywacke,False
3,1,0,78,8.314229,Greywacke,False
3,1,0,81,5.4065623,Greywacke,False
3,1,0,82,6.2408566,Greywacke,False
3,1,0,84,9.431388,Greywacke,False
3,1,0,85,7.0382667,Greywacke,False
3,1,0,87,6.184442,Greywacke,False
3,1,0,88,9.966704,Greywacke,False
3,1,0,90,5.364431,Greywacke,False
3,1,0,91,7.542303,Greywacke,False
3,1,0,94,7.102414,Greywacke,False
3,1,0,95,8.568408,Greywacke,False
3,1,0,97,6.915247,Greywacke,False
3,1,0,98,8.672584,Greywacke,False
3,1,0,100,8.021504,Greywacke,False
3,1,0,101,7.7370944,Greywacke,False
3,1,0,103,6.944926,Greywacke,False
3,1,0,104,5.3139915,Greywacke,False
3,1,1,3,6.9461713,Greywacke,False
3,1,1,4,7.455307,Greywacke,False
3,1,1,6,4.4214973,Basement,False
3,1,1,7,7.6127863,Greywacke,False
3,1,1,9,6.3673215,Greywacke,False
3,1,1,10,4.157165,Basement,False
3,1,1,12,4.2353063,Basement,False
3,1,1,13,6.9994974,Greywacke,False
3,1,1,16,5.3264227,Greywacke,False
3,1,1,17,6.067559,Greywacke,False
3,1,1,19,7.355737,Greywacke,False
3,1,1,20,6.1020308,Greywacke,False
3,1,1,22,7.42809,Greywacke,False
3,1,1,23,7.2789807,Greywacke,False
3,1,1,25,8.389712,Greywacke,False
3,1,1,26,5.0287447,Greywacke,False
3,1,1,29,7.6098843,Greywacke,False
3,1,1,30,5.349394,Greywacke,False
3,1,1,32,8.121771,Greywacke,False
3,1,1,33,4.375024,Basement,False
3,1,1,35,6.6296144,Greywacke,False
3,1,1,36,9.3534,Greywacke,False
3,1,1,38,9.204915,Greywacke,False
3,1,1,39,9.310784,Greywacke,False
3,1,1,42,5.483534,Greywacke,False
3,1,1,43,5.3645635,Greywacke,False
3,1,1,45,9.276322,Greywacke,False
3,1,1,46,8.821082,Greywacke,False
3,1,1,48,4.448356,Basement,False
3,1,1,49,6.3060403,Greywacke,False
3,1,1,51,6.753937,Greywacke,False
3,1,1,52,5.08565,Greywacke,False
3,1,1,55,6.572636,Greywacke,False
3,1,1,56,6.1439667,Greywacke,False
3,1,1,58,7.917218,Greywacke,False
3,1,1,59,5.0826764,Greywacke,False
3,1,1,61,8.40138,Greywacke,False
3,1,1,62,8.073023,Greywacke,False
3,1,1,64,7.5160246,Greywacke,False
3,1,1,65,4.3563247,Basement,False
3,1,1,68,4.8301225,Basement,False
3,1,1,69,4.323791,Basement,False
3,1,1,71,7.0148716,Greywacke,False
3,1,1,72,8.231034,Greywacke,False
3,1,1,74,4.9405975,Basement,False
3,1,1,75,4.5209026,Basement,False
3,1,1,77,5.116051,Greywacke,False
3,1,1,78,7.93598,Greywacke,False
3,1,1,81,8.771736,Greywacke,False
3,1,1,82,5.834705,Greywacke,False
3,1,1,84,6.7553377,Greywacke,False
3,1,1,85,4.194343,Basement,False
3,1,1,87,4.802749,Basement,False
3,1,1,88,4.5723615,Basement,False
3,1,1,90,5.216944,Greywacke,False
3,1,1,91,6.1798506,Greywacke,False
3,1,1,94,7.3991838,Greywacke,False
3,1,1,95,8.38022,Greywacke,False
3,1,1,97,7.254584,Greywacke,False
3,1,1,98,6.2371297,Greywacke,False
3,1,1,100,7.2376347,Greywacke,False
3,1,1,101,6.562503,Greywacke,False
3,1,1,103,9.183014,Greywacke,False
3,1,1,104,7.504893,Greywacke,False
3,1,2,3,6.179887,Greywacke,False
3,1,2,4,7.728366,Greywacke,False
3,1,2,6,5.5697165,Greywacke,False
3,1,2,7,7.425774,Greywacke,False
3,1,2,9,4.7336855,Basement,False
3,1,2,10,6.97234,Greywacke,False
3,1,2,12,6.6109614,Greywacke,False
3,1,2,13,6.2641644,Greywacke,False
3,1,2,16,5.184372,Greywacke,False
3,1,2,17,8.92418,Greywacke,False
3,1,2,19,4.4090047,Basement,False
3,1,2,20,8.423392,Greywacke,False
3,1,2,22,4.9323373,Basement,False
3,1,2,23,8.257307,Greywacke,False
3,1,2,25,4.240232,Basement,False
3,1,2,26,5.0076976,Greywacke,False
3,1,2,29,6.0556693,Greywacke,False
3,1,2,30,5.1952243,Greywacke,False
3,1,2,32,7.135569,Greywacke,False
3,1,2,33,5.7034225,Greywacke,False
3,1,2,35,7.994515,Greywacke,False
3,1,2,36,6.565114,Greywacke,False
3,1,2,38,9.329038,Greywacke,False
3,1,2,39,8.967992,Greywacke,False
3,1,2,42,9.279178,Greywacke,False
3,1,2,43,8.102689,Greywacke,False
3,1,2,45,6.471862,Greywacke,False
3,1,2,46,9.207795,Greywacke,False
3,1,2,48,6.9538574,Greywacke,False
3,1,2,49,9.124169,Greywacke,False
3,1,2,51,5.307176,Greywacke,False
3,1,2,52,5.3001585,Greywacke,False
3,1,2,55,6.045348,Greywacke,False
3,1,2,56,7.7861757,Greywacke,False
3,1,2,58,8.900762,Greywacke,False
3,1,2,59,8.222802,Greywacke,False
3,1,2,61,5.0264544,Greywacke,False
3,1,2,62,7.0365086,Greywacke,False
3,1,2,64,4.608914,Basement,False
3,1,2,65,6.123263,Greywacke,False
3,1,2,68,7.117653,Greywacke,False
3,1,2,69,4.953961,Basement,False
3,1,2,71,5.273545,Greywacke,False
3,1,2,72,5.003181,Greywacke,False
3,1,2,74,8.819272,Greywacke,False
3,1,2,75,8.65599,Greywacke,False
3,1,2,77,4.279937,Basement,False
3,1,2,78,8.259304,Greywacke,False
3,1,2,81,6.881184,Greywacke,False
3,1,2,82,6.6745334,Greywacke,False
3,1,2,84,4.8701644,Basement,False
3,1,2,85,7.9279733,Greywacke,False
3,1,2,87,8.410473,Greywacke,False
3,1,2,88,4.180247,Basement,False
3,1,2,90,6.351494,Greywacke,False
3,1,2,91,6.380415,Greywacke,False
3,1,2,94,5.9088717,Greywacke,False
3,1,2,95,5.9131346,Greywacke,False
3,1,2,97,7.4987326,Greywacke,False
3,1,2,98,7.3085475,Greywacke,False
3,1,2,100,8.135665,Greywacke,False
3,1,2,101,5.24729,Greywacke,False
3,1,2,103,8.645514,Greywacke,False
3,1,2,104,6.7390366,Greywacke,False
3,1,3,3,17.57262,Quartz,True
3,1,3,4,11.145914,Sandstone,False
3,1,3,6,18.768953,Quaternary,True
3,1,3,7,9.295226,Greywacke,False
3,1,3,9,18.980263,Quaternary,True
3,1,3,10,9.3252735,Greywacke,False
3,1,3,12,10.851659,Sandstone,False
3,1,3,13,9.648617,Greywacke,False
3,1,3,16,9.747224,Greywacke,False
3,1,3,17,15.002053,Quartz,False
3,1,3,19,17.764385,Quartz,True
3,1,3,20,12.699531,Sandstone,False
3,1,3,22,19.777422,Quaternary,True
3,1,3,23,11.869535,Sandstone,False
3,1,3,25,13.112198,Sandstone,False
3,1,3,26,20.110071,Quaternary,True
3,1,3,29,11.813536,Sandstone,False
3,1,3,30,9.911626,Greywacke,False
3,1,3,32,20.30174,Quaternary,True
3,1,3,33,10.728053,Sandstone,False
3,1,3,35,18.029514,Quaternary,True
3,1,3,36,14.425569,Sandstone,False
3,1,3,38,11.519754,Sandstone,False
3,1,3,39,17.07698,Quartz,True
3,1,3,42,20.823893,Quaternary,True
3,1,3,43,13.8678055,Sandstone,False
3,1,3,45,11.099247,Sandstone,False
3,1,3,46,16.009212,Quartz,True
3,1,3,48,19.03171,Quaternary,True
3,1,3,49,13.332633,Sandstone,False
3,1,3,51,18.229908,Quaternary,True
3,1,3,52,19.023947,Quaternary,True
3,1,3,55,17.173346,Quartz,True
3,1,3,56,12.217478,Sandstone,False
3,1,3,58,15.025636,Quartz,False
3,1,3,59,10.132971,Sandstone,False
3,1,3,61,13.448215,Sandstone,False
3,1,3,62,13.672699,Sandstone,False
3,1,3,64,11.448663,Sandstone,False
3,1,3,65,19.795296,Quaternary,True
3,1,3,68,9.857302,Greywacke,False
3,1,3,69,12.741586,Sandstone,False
3,1,3,71,19.23434,Quaternary,True
3,1,3,72,10.55405,Sandstone,False
3,1,3,74,20.31837,Quaternary,True
3,1,3,75,14.212506,Sandstone,False
3,1,3,77,19.32292,Quaternary,True
3,1,3,78,11.495703,Sandstone,False
3,1,3,81,13.233468,Sandstone,False
3,1,3,82,10.113576,Sandstone,False
3,1,3,84,18.856747,Quaternary,True
3,1,3,85,16.587168,Quartz,True
3,1,3,87,9.901986,Greywacke,False
3,1,3,88,9.767004,Greywacke,False
3,1,3,90,9.3163185,Greywacke,False
3,1,3,91,11.878228,Sandstone,False
3,1,3,94,15.589751,Quartz,False
3,1,3,95,9.4929285,Greywacke,False
3,1,3,97,17.263002,Quartz,True
3,1,3,98,17.339098,Quartz,True
3,1,3,100,11.272672,Sandstone,False
3,1,3,101,13.018169,Sandstone,False
3,1,3,103,17.778458,Quartz,True
3,1,3,104,13.536174,Sandstone,False
3,2,0,3,8.128063,Greywacke,False
3,2,0,4,8.081689,Greywacke,False
3,2,0,6,10.258407,Sandstone,False
3,2,0,7,5.061614,Greywacke,False
3,2,0,9,8.292641,Greywacke,False
3,2,0,10,7.107347,Greywacke,False
3,2,0,12,9.055854,Greywacke,False
3,2,0,13,8.771825,Greywacke,False
3,2,0,16,8.803298,Greywacke,False
3,2,0,17,9.024915,Greywacke,False
3,2,0,19,6.3388324,Greywacke,False
3,2,0,20,8.274637,Greywacke,False
3,2,0,22,7.3181653,Greywacke,False
3,2,0,23,9.735958,Greywacke,False
3,2,0,25,7.4440207,Greywacke,False
3,2,0,26,10.441643,Sandstone,False
3,2,0,29,10.528521,Sandstone,False
3,2,0,30,7.1996007,Greywacke,False
3,2,0,32,7.424655,Greywacke,False
3,2,0,33,5.843053,Greywacke,False
3,2,0,35,7.7281537,Greywacke,False
3,2,0,36,10.49567,Sandstone,False
3,2,0,38,6.362322,Greywacke,False
3,2,0,39,6.6293464,Greywacke,False
3,2,0,42,8.945473,Greywacke,False
3,2,0,43,5.5151625,Greywacke,False
3,2,0,45,8.252214,Greywacke,False
3,2,0,46,6.8062406,Greywacke,False
3,2,0,48,6.284877,Greywacke,False
3,2,0,49,5.2069745,Greywacke,False
3,2,0,51,10.567387,Sandstone,False
3,2,0,52,6.121974,Greywacke,False
3,2,0,55,5.6801887,Greywacke,False
3,2,0,56,8.011086,Greywacke,False
3,2,0,58,5.997036,Greywacke,False
3,2,0,59,10.202321,Sandstone,False
3,2,0,61,7.1110864,Greywacke,False
3,2,0,62,7.1232953,Greywacke,False
3,2,0,64,6.6219153,Greywacke,False
3,2,0,65,6.467088,Greywacke,False
3,2,0,68,5.6311007,Greywacke,False
3,2,0,69,9.858892,Greywacke,False
3,2,0,71,8.100371,Greywacke,False
3,2,0,72,9.315639,Greywacke,False
3,2,0,74,9.673111,Greywacke,False
3,2,0,75,6.321333,Greywacke,False
3,2,0,77,5.118755,Greywacke,False
3,2,0,78,5.4989915,Greywacke,False
3,2,0,81,6.7837405,Greywacke,False
3,2,0,82,4.6027417,Basement,False
3,2,0,84,8.437265,Greywacke,False
3,2,0,85,6.307965,Greywacke,False
3,2,0,87,6.467857,Greywacke,False
3,2,0,88,9.02767,Greywacke,False
3,2,0,90,7.095279,Greywacke,False
3,2,0,91,7.728374,Greywacke,False
3,2,0,94,6.1661515,Greywacke,False
3,2,0,95,8.691169,Greywacke,False
3,2,0,97,9.977978,Greywacke,False
3,2,0,98,7.9941583,Greywacke,False
3,2,0,100,9.993853,Greywacke,False
3,2,0,101,7.2449703,Greywacke,False
3,2,0,103,6.1912856,Greywacke,False
3,2,0,104,7.8821406,Greywacke,False
3,2,1,3,10.856464,Sandstone,False
3,2,1,4,13.121681,Sandstone,False
3,2,1,6,16.416822,Quartz,True
3,2,1,7,15.687812,Quartz,False
3,2,1,9,13.305857,Sandstone,False
3,2,1,10,11.486179,Sandstone,False
3,2,1,12,11.777322,Sandstone,False
3,2,1,13,11.918059,Sandstone,False
3,2,1,16,11.844735,Sandstone,False
3,2,1,17,9.370404,Greywacke,False
3,2,1,19,10.19643,Sandstone,False
3,2,1,20,7.3914347,Greywacke,False
3,2,1,22,7.39842,Greywacke,False
3,2,1,23,15.769638,Quartz,False
3,2,1,25,7.6126995,Greywacke,False
3,2,1,26,10.23761,Sandstone,False
3,2,1,29,14.761635,Sandstone,False
3,2,1,30,7.908785,Greywacke,False
3,2,1,32,8.12828,Greywacke,False
3,2,1,33,13.317346,Sandstone,False
3,2,1,35,7.6594477,Greywacke,False
3,2,1,36,8.797221,Greywacke,False
3,2,1,38,14.522079,Sandstone,False
3,2,1,39,11.395356,Sandstone,False
3,2,1,42,10.424826,Sandstone,False
3,2,1,43,10.793983,Sandstone,False
3,2,1,45,16.570467,Quartz,True
3,2,1,46,7.87355,Greywacke,False
3,2,1,48,10.45927,Sandstone,False
3,2,1,49,10.795843,Sandstone,False
3,2,1,51,8.720412,Greywacke,False
3,2,1,52,12.4367075,Sandstone,False
3,2,1,55,16.711292,Quartz,True
3,2,1,56,12.811915,Sandstone,False
3,2,1,58,8.432448,Greywacke,False
3,2,1,59,13.097218,Sandstone,False
3,2,1,61,16.114948,Quartz,True
3,2,1,62,12.350162,Sandstone,False
3,2,1,64,11.995379,Sandstone,False
3,2,1,65,15.844589,Quartz,False
3,2,1,68,8.62902,Greywacke,False
3,2,1,69,8.28502,Greywacke,False
3,2,1,71,12.248676,Sandstone,False
3,2,1,72,16.135292,Quartz,True
3,2,1,74,12.868618,Sandstone,False
3,2,1,75,15.021409,Quartz,False
3,2,1,77,12.643981,Sandstone,False
3,2,1,78,11.3773985,Sandstone,False
3,2,1,81,8.33432,Greywacke,False
3,2,1,82,10.995723,Sandstone,False
3,2,1,84,13.247109,Sandstone,False
3,2,1,85,10.247385,Sandstone,False
3,2,1,87,7.7084246,Greywacke,False
3,2,1,88,9.210236,Greywacke,False
3,2,1,90,11.27091,Sandstone,False
3,2,1,91,16.966114,Quartz,True
3,2,1,94,13.193183,Sandstone,False
3,2,1,95,9.01556,Greywacke,False
3,2,1,97,8.40421,Greywacke,False
3,2,1,98,15.052304,Quartz,False
3,2,1,100,13.5681715,Sandstone,False
3,2,1,101,7.6372504,Greywacke,False
3,2,1,103,9.370234,Greywacke,False
3,2,1,104,13.178005,Sandstone,False
3,2,2,3,6.598082,Greywacke,False
3,2,2,4,3.7305589,Basement,False
3,2,2,6,5.873419,Greywacke,False
3,2,2,7,4.2300997,Basement,False
3,2,2,9,6.8873277,Greywacke,False
3,2,2,10,4.713541,Basement,False
3,2,2,12,4.564346,Basement,False
3,2,2,13,3.3466778,Basement,False
3,2,2,16,5.4086614,Greywacke,False
3,2,2,17,6.876883,Greywacke,False
3,2,2,19,4.488604,Basement,False
3,2,2,20,3.2863007,Basement,False
3,2,2,22,3.4083092,Basement,False
3,2,2,23,6.2225842,Greywacke,False
3,2,2,25,7.3516526,Greywacke,False
3,2,2,26,4.236025,Basement,False
3,2,2,29,5.1587243,Greywacke,False
3,2,2,30,3.7057512,Basement,False
3,2,2,32,7.2481112,Greywacke,False
3,2,2,33,3.3389106,Basement,False
3,2,2,35,3.7831976,Basement,False
3,2,2,36,6.03865,Greywacke,False
3,2,2,38,6.583635,Greywacke,False
3,2,2,39,6.9638968,Greywacke,False
3,2,2,42,6.6899147,Greywacke,False
3,2,2,43,6.5955076,Greywacke,False
3,2,2,45,7.1363034,Greywacke,False
3,2,2,46,3.6433787,Basement,False
3,2,2,48,3.499411,Basement,False
3,2,2,49,5.5888042,Greywacke,False
3,2,2,51,6.5467896,Greywacke,False
3,2,2,52,3.5562124,Basement,False
3,2,2,55,5.2965446,Greywacke,False
3,2,2,56,7.380707,Greywacke,False
3,2,2,58,3.859643,Basement,False
3,2,2,59,4.351747,Basement,False
3,2,2,61,3.2908587,Basement,False
3,2,2,62,7.238006,Greywacke,False
3,2,2,64,5.075677,Greywacke,False
3,2,2,65,3.6472843,Basement,False
3,2,2,68,5.7247243,Greywacke,False
3,2,2,69,4.3695536,Basement,False
3,2,2,71,3.3900745,Basement,False
3,2,2,72,4.8396807,Basement,False
3,2,2,74,6.7767367,Greywacke,False
3,2,2,75,3.2213564,Basement,False
3,2,2,77,5.253114,Greywacke,False
3,2,2,78,7.149598,Greywacke,False
3,2,2,81,3.3690252,Basement,False
3,2,2,82,4.783571,Basement,False
3,2,2,84,4.446593,Basement,False
3,2,2,85,7.4229074,Greywacke,False
3,2,2,87,4.016556,Basement,False
3,2,2,88,4.682498,Basement,False
3,2,2,90,6.77685,Greywacke,False
3,2,2,91,6.36366,Greywacke,False
3,2,2,94,5.9401364,Greywacke,False
3,2,2,95,4.036047,Basement,False
3,2,2,97,7.380183,Greywacke,False
3,2,2,98,4.0483093,Basement,False
3,2,2,100,6.7999687,Greywacke,False
3,2,2,101,6.699543,Greywacke,False
3,2,2,103,4.3166714,Basement,False
3,2,2,104,4.055684,Basement,False
3,2,3,3,11.639166,Sandstone,False
3,2,3,4,8.824522,Greywacke,False
3,2,3,6,8.592694,Greywacke,False
3,2,3,7,6.9504857,Greywacke,False
3,2,3,9,6.153616,Greywacke,False
3,2,3,10,9.077195,Greywacke,False
3,2,3,12,5.296722,Greywacke,False
3,2,3,13,8.512923,Greywacke,False
3,2,3,16,9.956819,Greywacke,False
3,2,3,17,6.0109663,Greywacke,False
3,2,3,19,8.305051,Greywacke,False
3,2,3,20,6.6437335,Greywacke,False
3,2,3,22,10.771306,Sandstone,False
3,2,3,23,11.05006,Sandstone,False
3,2,3,25,10.655908,Sandstone,False
3,2,3,26,6.853298,Greywacke,False
3,2,3,29,6.4461427,Greywacke,False
3,2,3,30,9.633716,Greywacke,False
3,2,3,32,11.558492,Sandstone,False
3,2,3,33,5.556258,Greywacke,False
3,2,3,35,5.659448,Greywacke,False
3,2,3,36,5.5257545,Greywacke,False
3,2,3,38,10.748667,Sandstone,False
3,2,3,39,5.5780244,Greywacke,False
3,2,3,42,5.7131305,Greywacke,False
3,2,3,43,10.81321,Sandstone,False
3,2,3,45,8.978214,Greywacke,False
3,2,3,46,6.2292843,Greywacke,False
3,2,3,48,8.407199,Greywacke,False
3,2,3,49,7.705813,Greywacke,False
3,2,3,51,10.476441,Sandstone,False
3,2,3,52,8.166585,Greywacke,False
3,2,3,55,5.9834185,Greywacke,False
3,2,3,56,10.568335,Sandstone,False
3,2,3,58,10.7529745,Sandstone,False
3,2,3,59,9.552028,Greywacke,False
3,2,3,61,9.933516,Greywacke,False
3,2,3,62,10.930752,Sandstone,False
3,2,3,64,11.347761,Sandstone,False
3,2,3,65,6.2037477,Greywacke,False
3,2,3,68,10.884185,Sandstone,False
3,2,3,69,7.9682174,Greywacke,False
3,2,3,71,7.9492846,Greywacke,False
3,2,3,72,8.550773,Greywacke,False
3,2,3,74,8.9811,Greywacke,False
3,2,3,75,5.949643,Greywacke,False
3,2,3,77,9.634677,Greywacke,False
3,2,3,78,6.596121,Greywacke,False
3,2,3,81,7.765597,Greywacke,False
3,2,3,82,11.534075,Sandstone,False
3,2,3,84,11.420305,Sandstone,False
3,2,3,85,5.5512547,Greywacke,False
3,2,3,87,6.4723887,Greywacke,False
3,2,3,88,11.098371,Sandstone,False
3,2,3,90,9.759898,Greywacke,False
3,2,3,91,6.345646,Greywacke,False
3,2,3,94,6.5790434,Greywacke,False
3,2,3,95,7.249122,Greywacke,False
3,2,3,97,8.02158,Greywacke,False
3,2,3,98,10.030304,Sandstone,False
3,2,3,100,5.1839256,Greywacke,False
3,2,3,101,6.606054,Greywacke,False
3,2,3,103,10.148984,Sandstone,False
3,2,3,104,8.055044,Greywacke,False
3,3,0,3,13.765665,Sandstone,False
3,3,0,4,12.666178,Sandstone,False
3,3,0,6,22.10596,Quaternary,True
3,3,0,7,16.46143,Quartz,True
3,3,0,9,24.051897,Quaternary,True
3,3,0,10,17.868778,Quartz,True
3,3,0,12,13.233734,Sandstone,False
3,3,0,13,15.24553,Quartz,False
3,3,0,16,14.499106,Sandstone,False
3,3,0,17,21.328098,Quaternary,True
3,3,0,19,20.806078,Quaternary,True
3,3,0,20,13.54888,Sandstone,False
3,3,0,22,21.33986,Quaternary,True
3,3,0,23,14.816226,Sandstone,False
3,3,0,25,19.387817,Quaternary,True
3,3,0,26,19.976044,Quaternary,True
3,3,0,29,21.385069,Quaternary,True
3,3,0,30,14.504969,Sandstone,False
3,3,0,32,11.788004,Sandstone,False
3,3,0,33,21.986404,Quaternary,True
3,3,0,35,15.292795,Quartz,False
3,3,0,36,20.064293,Quaternary,True
3,3,0,38,14.261907,Sandstone,False
3,3,0,39,19.449232,Quaternary,True
3,3,0,42,13.731127,Sandstone,False
3,3,0,43,23.18021,Quaternary,True
3,3,0,45,18.748585,Quaternary,True
3,3,0,46,13.090751,Sandstone,False
3,3,0,48,23.180344,Quaternary,True
3,3,0,49,16.72985,Quartz,True
3,3,0,51,10.672858,Sandstone,False
3,3,0,52,12.320021,Sandstone,False
3,3,0,55,22.521051,Quaternary,True
3,3,0,56,13.099291,Sandstone,False
3,3,0,58,16.165768,Quartz,True
3,3,0,59,14.807341,Sandstone,False
3,3,0,61,14.255714,Sandstone,False
3,3,0,62,15.1253395,Quartz,False
3,3,0,64,17.990726,Quartz,True
3,3,0,65,13.711589,Sandstone,False
3,3,0,68,14.098895,Sandstone,False
3,3,0,69,15.074166,Quartz,False
3,3,0,71,16.79179,Quartz,True
3,3,0,72,18.441942,Quaternary,True
3,3,0,74,17.263128,Quartz,True
3,3,0,75,21.26135,Quaternary,True
3,3,0,77,15.087218,Quartz,False
3,3,0,78,16.080505,Quartz,True
3,3,0,81,20.95689,Quaternary,True
3,3,0,82,19.10028,Quaternary,True
3,3,0,84,18.749968,Quaternary,True
3,3,0,85,11.745766,Sandstone,False
3,3,0,87,22.026615,Quaternary,True
3,3,0,88,14.746947,Sandstone,False
3,3,0,90,15.562092,Quartz,False
3,3,0,91,11.82056,Sandstone,False
3,3,0,94,12.734834,Sandstone,False
3,3,0,95,14.510561,Sandstone,False
3,3,0,97,21.639528,Quaternary,True
3,3,0,98,15.056548,Quartz,False
3,3,0,100,17.463348,Quartz,True
3,3,0,101,14.463111,Sandstone,False
3,3,0,103,13.427916,Sandstone,False
3,3,0,104,22.361654,Quaternary,True
3,3,1,3,16.695538,Quartz,True
3,3,1,4,28.063717,Quaternary,True
3,3,1,6,24.640776,Quaternary,True
3,3,1,7,17.792456,Quartz,True
3,3,1,9,27.48551,Quaternary,True
3,3,1,10,24.68976,Quaternary,True
3,3,1,12,27.83276,Quaternary,True
3,3,1,13,17.204895,Quartz,True
3,3,1,16,17.46267,Quartz,True
3,3,1,17,19.339731,Quaternary,True
3,3,1,19,19.9616,Quaternary,True
3,3,1,20,24.196388,Quaternary,True
3,3,1,22,19.31571,Quaternary,True
3,3,1,23,20.110863,Quaternary,True
3,3,1,25,15.006629,Quartz,False
3,3,1,26,24.764874,Quaternary,True
3,3,1,29,13.116815,Sandstone,False
3,3,1,30,14.635024,Sandstone,False
3,3,1,32,15.0842,Quartz,False
3,3,1,33,20.262104,Quaternary,True
3,3,1,35,24.691278,Quaternary,True
3,3,1,36,16.622074,Quartz,True
3,3,1,38,16.331802,Quartz,True
3,3,1,39,26.840553,Quaternary,True
3,3,1,42,16.94279,Quartz,True
3,3,1,43,26.247036,Quaternary,True
3,3,1,45,23.167484,Quaternary,True
3,3,1,46,26.92531,Quaternary,True
3,3,1,48,13.032825,Sandstone,False
3,3,1,49,24.482891,Quaternary,True
3,3,1,51,25.738293,Quaternary,True
3,3,1,52,14.804816,Sandstone,False
3,3,1,55,20.443222,Quaternary,True
3,3,1,56,25.880629,Quaternary,True
3,3,1,58,14.885372,Sandstone,False
3,3,1,59,16.020668,Quartz,True
3,3,1,61,19.907394,Quaternary,True
3,3,1,62,16.262056,Quartz,True
3,3,1,64,15.93852,Quartz,False
3,3,1,65,23.797441,Quaternary,True
3,3,1,68,27.688927,Quaternary,True
3,3,1,69,20.884916,Quaternary,True
3,3,1,71,22.149094,Quaternary,True
3,3,1,72,22.475294,Quaternary,True
3,3,1,74,15.831485,Quartz,False
3,3,1,75,15.312508,Quartz,False
3,3,1,77,27.576237,Quaternary,True
3,3,1,78,13.452209,Sandstone,False
3,3,1,81,26.958204,Quaternary,True
3,3,1,82,26.739475,Quaternary,True
3,3,1,84,18.598404,Quaternary,True
3,3,1,85,15.813462,Quartz,False
3,3,1,87,21.00956,Quaternary,True
3,3,1,88,15.9184,Quartz,False
3,3,1,90,18.88938,Quaternary,True
3,3,1,91,28.63264,Quaternary,True
3,3,1,94,12.972632,Sandstone,False
3,3,1,95,28.921022,Quaternary,True
3,3,1,97,18.179773,Quaternary,True
3,3,1,98,22.53144,Quaternary,True
3,3,1,100,14.967479,Sandstone,False
3,3,1,101,16.706375,Quartz,True
3,3,1,103,15.296021,Quartz,False
3,3,1,104,26.729494,Quaternary,True
3,3,2,3,16.450436,Quartz,True
3,3,2,4,10.618215,Sandstone,False
3,3,2,6,12.8668375,Sandstone,False
3,3,2,7,18.788239,Quaternary,True
3,3,2,9,20.961246,Quaternary,True
3,3,2,10,17.820713,Quartz,True
